title,number,year,auther,experiment,NPs_type,Stress_type ,Stress_class,Method,Crops,  NPs_size,Size_class,Concentration,Concentration_class,Performance_class,Performance,n1,mean1,sd1,n2,mean2,sd2,lnRR,vi
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,root length,Growth,4,16.6,3.32,4,20.5,4.1,0.211022191,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,root length,Growth,4,16.6,3.32,4,21.3,4.26,0.249304377,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,root length,Growth,4,16.6,3.32,4,23.8,4.76,0.360282885,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,root length,Growth,4,16.6,3.32,4,20.8,4.16,0.225550291,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,root length,Growth,4,16.6,3.32,4,21.8,4.36,0.272507274,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,root length,Growth,4,16.6,3.32,4,23.5,4.7,0.347597726,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,42.3,8.46,0.09153481,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,43.7,8.74,0.124095826,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,42.5,8.5,0.096251799,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,42.2,8.44,0.089167945,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,43.4,8.68,0.117207165,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,41.7,8.34,0.077248852,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,42.1,8.42,0.086795464,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,42.6,8.52,0.098601977,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,42.2,8.44,0.089167945,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,44.1,8.82,0.133207506,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,42.15,8.43,0.087982408,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,41.5,8.3,0.072441151,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,42.6,8.52,0.098601977,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,41.9,8.38,0.08203355,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,41.6,8.32,0.074847891,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,chlorophyll,Photosynthetic Pigment,4,38.6,7.72,4,42.7,8.54,0.100946644,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,plant dry weight,Biomass,4,27.6,5.52,4,35.3,7.06,0.246067191,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,plant dry weight,Biomass,4,27.6,5.52,4,40.6,8.12,0.385952294,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant dry weight,Biomass,4,27.6,5.52,4,33.4,6.68,0.190740127,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant dry weight,Biomass,4,27.6,5.52,4,31.7,6.34,0.138500908,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant dry weight,Biomass,4,27.6,5.52,4,39.1,7.82,0.348306694,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant dry weight,Biomass,4,27.6,5.52,4,33.7,6.74,0.199682065,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant dry weight,Biomass,4,27.6,5.52,4,35.2,7.04,0.24323031,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant dry weight,Biomass,4,27.6,5.52,4,38.3,7.66,0.327634123,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,plant dry weight,Biomass,4,27.4,5.48,4,34.5,6.9,0.230416311,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,plant dry weight,Biomass,4,27.4,5.48,4,39.7,7.94,0.370808174,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant dry weight,Biomass,4,27.4,5.48,4,33.1,6.62,0.188990269,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant dry weight,Biomass,4,27.4,5.48,4,31.1,6.22,0.126664806,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant dry weight,Biomass,4,27.4,5.48,4,37.3,7.46,0.308450313,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant dry weight,Biomass,4,27.4,5.48,4,31.6,6.32,0.142614107,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant dry weight,Biomass,4,27.4,5.48,4,33.1,6.62,0.188990269,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant dry weight,Biomass,4,27.4,5.48,4,35.6,7.12,0.261802624,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,plant height,Growth,4,84.4,16.88,4,85.7,17.14,0.015285424,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,plant height,Growth,4,84.4,16.88,4,86.9,17.38,0.029190631,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant height,Growth,4,84.4,16.88,4,87.4,17.48,0.034927881,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant height,Growth,4,84.4,16.88,4,87.3,17.46,0.033783061,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant height,Growth,4,84.4,16.88,4,88.7,17.74,0.049692488,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant height,Growth,4,84.4,16.88,4,87.4,17.48,0.034927881,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant height,Growth,4,84.4,16.88,4,88.5,17.7,0.04743515,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant height,Growth,4,84.4,16.88,4,87.2,17.44,0.032636929,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,plant height,Growth,4,83.6,16.72,4,85,17,0.016607736,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,plant height,Growth,4,83.6,16.72,4,86.2,17.24,0.030626658,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant height,Growth,4,83.6,16.72,4,86.6,17.32,0.035256295,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant height,Growth,4,83.6,16.72,4,86.6,17.32,0.035256295,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,plant height,Growth,4,83.6,16.72,4,87.9,17.58,0.050156285,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant height,Growth,4,83.6,16.72,4,86.7,17.34,0.036410364,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant height,Growth,4,83.6,16.72,4,87.8,17.56,0.049017981,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,plant height,Growth,4,83.6,16.72,4,86.5,17.3,0.034100894,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,thousands grams,Yield,4,19.4,3.88,4,22.3,4.46,0.139313612,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,thousands grams,Yield,4,19.4,3.88,4,23.5,4.7,0.191727355,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,thousands grams,Yield,4,19.4,3.88,4,22.2,4.44,0.134819223,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,thousands grams,Yield,4,19.4,3.88,4,22.1,4.42,0.130304542,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,thousands grams,Yield,4,19.4,3.88,4,24.6,4.92,0.237473377,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,thousands grams,Yield,4,19.4,3.88,4,22.4,4.48,0.143787893,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,thousands grams,Yield,4,19.4,3.88,4,22.3,4.46,0.139313612,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,thousands grams,Yield,4,19.4,3.88,4,23.8,4.76,0.204412515,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,thousands grams,Yield,4,19.5,3.9,4,22.2,4.44,0.129677823,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,thousands grams,Yield,4,19.5,3.9,4,23.2,4.64,0.173737813,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,thousands grams,Yield,4,19.5,3.9,4,22,4.4,0.120627988,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,thousands grams,Yield,4,19.5,3.9,4,22.2,4.44,0.129677823,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,thousands grams,Yield,4,19.5,3.9,4,23.9,4.78,0.203463993,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,thousands grams,Yield,4,19.5,3.9,4,22.6,4.52,0.147535441,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,thousands grams,Yield,4,19.5,3.9,4,22.1,4.42,0.125163143,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,thousands grams,Yield,4,19.5,3.9,4,23.3,4.66,0.178038895,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,grains yield,Yield,4,3.78,0.756,4,4.26,0.852,0.119545151,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,grains yield,Yield,4,3.78,0.756,4,5,1,0.279713903,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,grains yield,Yield,4,3.78,0.756,4,4.43,0.886,0.158675574,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,grains yield,Yield,4,3.78,0.756,4,4.26,0.852,0.119545151,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,grains yield,Yield,4,3.78,0.756,4,4.91,0.982,0.261549932,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,grains yield,Yield,4,3.78,0.756,4,4.83,0.966,0.245122458,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,grains yield,Yield,4,3.78,0.756,4,4.24,0.848,0.11483926,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,grains yield,Yield,4,3.78,0.756,4,4.68,0.936,0.2135741,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Seed,Rice,10,class A,12.5,ClassA,grains yield,Yield,4,4.49,0.898,4,5.08,1.016,0.12345856,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Seed,Rice,100,class C,6.25,ClassA,grains yield,Yield,4,4.49,0.898,4,5.41,1.082,0.186396391,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,grains yield,Yield,4,4.49,0.898,4,4.97,0.994,0.101567138,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,grains yield,Yield,4,4.49,0.898,4,4.96,0.992,0.099553039,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Si,Salt ,Abiotic,Foliar,Rice,10,class A,12.5,ClassA,grains yield,Yield,4,4.49,0.898,4,5.34,1.068,0.173372951,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,grains yield,Yield,4,4.49,0.898,4,5.12,1.024,0.131301737,0.02
"Influence of Nano Silicon and Nano Selenium on Root Characters, Growth, Ion Selectivity, Yield, and Yield Components of Rice  under Salinity Conditions",34,2021,Shimaa A. Badawy,Field,Se,Salt ,Abiotic,Foliar,Rice,100,class C,6.25,ClassA,grains yield,Yield,4,4.49,0.898,4,4.99,0.998,0.105583208,0.02
